id,title,search_role,search_role_raw,job_level,company,location,location_raw,salary_display,salary_min,salary_max,salary_avg,extracted_skills,skills_count,job_url,job_description,search_location,scraped_at,salary
91649938,Software Developer - VBA Excel,Frontend Developer,Web Developer,Tidak Disebutkan,PT SBG Solusi Bisnis,Tidak Disebutkan,Tidak Disebutkan,Rp 4.000.000 - Rp 6.000.000,4000000.0,6000000.0,5000000.0,"['r', 'sql']",2,https://id.jobstreet.com/id/job/91649938,"Job Description:

Develop and maintain Excel applications using VBA (Visual Basic for Applications)

Automate reports, workflows, and repetitive tasks

Create forms, simple or advanced formulas

Troubleshoot and optimize existing Excel models

Work with users to translate business requirements into solutions

Requirements:

Speak fluently and write effectively in English

Excellent interpersonal and communication skills, both verbal and written

Highly-detail oriented with a problem-solving attitude

Strong proficiency in Microsoft Excel and VBA

Academic: Bachelor's Degree in Information Systems or related field

Job Experience: At least 1 year of experience with VBA and SQL database

Have experience in using AI (need to specify during the interview)

Our office is located at Graha Pena Building, Ketintang, Surabaya",indonesia,2026-04-29 22:21:00.189355,Rp 4.000.000 – Rp 6.000.000 per month
91649686,Outsystem Developer,Frontend Developer,Web Developer,Tidak Disebutkan,PT ABISHAR TECHNOLOGIES INDONESIA,Tidak Disebutkan,Tidak Disebutkan,Rp 7.000.000 - Rp 9.000.000,7000000.0,9000000.0,8000000.0,"['r', 'agile']",2,https://id.jobstreet.com/id/job/91649686,"Job Scope

Develop & maintain web/mobile apps using OutSystems

Handle frontend, backend & API integration

Manage deployment, system upgrade & enhancement

Provide troubleshooting & user support

Collaborate with teams for requirement & delivery

Support testing (SIT/UAT) and ensure smooth deployment

Qualifications

Bachelor’s degree in IT or related field

2–4 years experience in OutSystems / web development

Strong in OutSystems, API integration & database

Familiar with SDLC & Agile

Good problem-solving & communication skills

Experience in banking/finance is a plus",indonesia,2026-04-29 22:21:04.354019,Rp 7.000.000 – Rp 9.000.000 per month
91648938,SEO Analyst,Frontend Developer,Web Developer,Junior,OLX Indonesia,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['r', 'git']",2,https://id.jobstreet.com/id/job/91648938,"Memiliki kemampuan teknikal SEO fundamental seperti indexing, crawl budget, internal linking, schema, dan kesadaran dasar JS SEO.

Memiliki pemahaman umum serta ketertarikan mendalam terhadap evolusi AI & Search, termasuk LLMs, AI Overview, Answer-Based Research, dan Sitasi.

Familiar dengan berbagai alat SEO seperti Google Search Console, Ahrefs, Screaming Frog, Google Keyword Planner, Semrush, dan GA4.

Memiliki kemampuan analisis yang mendalam terhadap setiap pekerjaan SEO yang dilakukan




Persyaratan/requirements:

Memiliki pengalaman kerja minimal 2-4 tahun di bidang Technical SEO.

Pengalaman bekerja di marketplace atau perusahaan berbasis teknologi (tech-driven company) menjadi nilai tambah jika memiliki latar belakang di bidang digital marketing.

Lulusan dari jurusan Data Science, Sistem Informasi (SI), atau Digital Marketing merupakan poin tambahan",indonesia,2026-04-29 22:21:08.519239,Tidak Disebutkan
91648924,Manager IT (Software Engineer),Frontend Developer,Web Developer,Managerial,PT. Bangunjaya Prima Nusantara,Tidak Disebutkan,Tidak Disebutkan,Rp 8.000.000 - Rp 12.000.000,8000000.0,12000000.0,10000000.0,"['java', 'scala', 'r', 'javascript', 'sql', 'postgresql', 'git']",7,https://id.jobstreet.com/id/job/91648924,"Tanggung Jawab Utama

Terlibat langsung dalam proses development (hands-on coding bila diperlukan)

Mendesain arsitektur sistem yang scalable, secure, dan maintainable

Melakukan code review dan memastikan kualitas kode

Mengatur timeline project dan memastikan delivery tepat waktu

Berkoordinasi dengan stakeholder (product, bisnis, vendor)

Mengelola deployment, monitoring, dan maintenance sistem

Mengidentifikasi dan mengimplementasikan teknologi baru yang relevan




Kualifikasi Wajib

Pendidikan minimal S1 di bidang IT / Computer Science atau setara

Pengalaman minimal 3–5 tahun di software development

Menguasai Fullstack Development, termasuk:

Backend: Ruby on Rails atau Framework MVC lainnya

Frontend: Next.js atau Framework Javascript lainnya

Memahami REST API, WebSocket, dan integrasi sistem

Berpengalaman dengan database PostgreSQL

Familiar dengan Git dan workflow (CI/CD)

Strong problem-solving dan analytical thinking




Kualifikasi Tambahan (Nilai Plus)

Pengalaman integrasi dengan IoT dengan protokol MQTT & Modbus

Memiliki pengalaman di Ruby on Rails dan Next.js",indonesia,2026-04-29 22:21:12.681176,Rp 8.000.000 – Rp 12.000.000 per month
91674512,Web Developer,Frontend Developer,Web Developer,Junior,Adventure Travel X Hejo Eatery,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['react', 'java', 'r', 'vue', 'javascript', 'sql', 'git', 'mysql']",8,https://id.jobstreet.com/id/job/91674512,"Adventure Travel Group (ATG) adalah perusahaan yang berdiri sejak 2011, berawal dari jasa tour & travel dengan fokus pada penyediaan tiket JR Pass Jepang dan penjualan SIM card internasional. Kini ATG berkembang menjadi grup bisnis yang menaungi tiga lini brand: Japan Trips ID (jasa perjalanan wisata), Global Komunika (teknologi & komunikasi), dan Hejo Eatery (restoran healthy food). Berpusat di Bandung, ATG berkomitmen menjadi perusahaan yang berkelanjutan dan salah satu tempat terbaik untuk berkembang. Komitmen ini tercermin dari pencapaian Hejo Eatery sebagai Juara 1 Food Start-Up Indonesia (FSI) 2021, bukti nyata bahwa brand yang dibangun ATG mampu bersaing dan memberikan nilai nyata bagi pelanggan.Seiring akselerasi transformasi digital ATG yang semakin pesat, kami membutuhkan seorang Web Developer yang akan membangun, mengembangkan, dan memelihara platform digital seluruh brand ATG - memastikan setiap website dan aplikasi web berjalan optimal, responsif, dan memberikan pengalaman terbaik bagi pengguna.Jika kamu passionate di dunia pengembangan web, solutif, dan siap berkontribusi nyata dalam perjalanan digital ATG, kami mengundang kamu untuk bergabung dan bertumbuh bersama ATG!Kualifikasi & Kompetensi:1. Pendidikan Minimal SMK Jurusan Teknik Informatika atau bidang terkait; pengalaman minimal 1–2 tahun sebagai Web Developer atau fresh graduate dipertimbangkan2. Menguasai HTML, CSS, JavaScript, dan salah satu framework modern (React, Vue, atau Laravel); memahami konsep dasar database (MySQL atau sejenisnya)3. Mampu membangun dan memelihara website yang responsif, cepat, dan user-friendly sesuai kebutuhan bisnis masing-masing brand ATG4. Bertanggung jawab atas kualitas kode dan performa website; teliti dalam testing dan debugging sebelum deployment (Integrity & Accountability)5. Proaktif mengikuti perkembangan teknologi web dan memanfaatkan tools berbasis AI untuk meningkatkan efisiensi pengembangan (Continuous Learning)Job Description:1. Membangun, mengembangkan, dan memelihara website serta aplikasi web untuk seluruh brand ATG sesuai kebutuhan bisnis2. Memastikan performa, keamanan, dan responsivitas website berjalan optimal di berbagai perangkat dan browser3. Berkolaborasi dengan tim desain dan marketing dalam mengimplementasikan tampilan dan fitur website sesuai brief yang diberikan4. Melakukan testing, debugging, dan perbaikan secara berkala untuk menjaga kualitas dan stabilitas platform digital ATG5. Mendokumentasikan kode dan proses pengembangan secara tertib sebagai acuan tim dan kebutuhan pemeliharaan ke depan - - Tanpa Pengalaman Bekerja- SMA/SMK- 19 - 28 Tahun- Terima kandidat tanpa foto diri- Kota sesuai penempatan kerja (Kota Bandung)",indonesia,2026-04-29 22:21:16.843568,Tidak Disebutkan
91648467,Programmer C#,Frontend Developer,Web Developer,Senior,PT Ringkat Teknologi Muliatama,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['r', 'c#', 'express']",3,https://id.jobstreet.com/id/job/91648467,"Job Responsibilities :

• To be able to analyst project requirement

• Able to work under supervision

• Should be able to record the process into the document

• To perform self-testing on the developed programs

• To be able to identify programming process based on project requirement

• Document down all the programming process

• Be actively committed and involved in the implementation & delivering process

• Meets Office programming standards of procedure involving productivity, quality, work process improvements and etc.

• Work like freelance, no insurance and THR

• Monday-Friday (8am - 5.15pm) and Saturday (Half Day)



Requirements

• Candidate must possess at least a BSc/BA in IT, Computer Science or relevant field / BS degree in Information Technology, Computer Science or relevant field / Additional certification similar technologies is a plus.

• Required skill(s): C#, ASP.NET Web Forms

• Having knowledge or experience .NET MAUI, DevExpress

• Ability to Design and Implement User Interfaces (UI)

• At least 2 years(s) of working experience in the related field is required for this position

• Preferably Senior Executives specializing in IT/ Computer

• Software or equivalent

• Able to work independently if necessary and handle work pressure well",indonesia,2026-04-29 22:23:11.189316,Tidak Disebutkan
91648206,Junior Software Engineer,Frontend Developer,Web Developer,Junior,PT Technet Vision Indonesia,Tidak Disebutkan,Tidak Disebutkan,Rp 6.000.000 - Rp 7.500.000,6000000.0,7500000.0,6750000.0,"['react', 'java', 'scala', 'angular', 'r', 'vue', 'scrum', 'javascript', 'sql', 'docker', 'python', 'git', 'aws', 'kubernetes', 'agile']",15,https://id.jobstreet.com/id/job/91648206,"Qualifications

Core Requirements

Bachelor’s degree in Computer Science, Software Engineering, Data Science, or related field.

1–3 years of professional experience in full-stack software development. Fresh graduate is welcome to apply.

Proficiency in front-end technologies: HTML, CSS, JavaScript, and frameworks such as React.js (preferred), Vue.js, or Angular.

Proven experience in back-end development using Node.js (preferred), Python, Java, Ruby, or similar languages.

Strong knowledge of SQL and NoSQL databases, including schema design and query optimization.

Experience in RESTful API development and integration.

Strong understanding of OOP principles and modern software development practices.

Hands-on experience with CI/CD pipelines, Git, and deployment to production environments.

Familiarity with Agile / Scrum development methodologies.




AI & Solution Architecture Skills

Experience implementing and deploying machine learning models and integrating AI into production systems.

Knowledge of LLM fine-tuning, prompt engineering, and AI deployment workflows.

Understanding of RAG pipelines, vector databases, and cloud-based AI architectures.

Ability to design, document, and present system architectures to both technical and non-technical audiences.




Additional Qualifications

Experience building LLM-based chatbots, AI automation platforms, or intelligent SaaS products.

Knowledge of LangChain, Pinecone, Weaviate, or other vector database solutions.

Familiarity with containerization and orchestration (Docker, Kubernetes).

Certifications such as AWS Machine Learning, Google Cloud AI Engineer, or Solution Architect Professional.




Responsibilities

Translate business requirements into technical system designs and end-to-end AI-driven solutions.

Develop and implement AI models and integrate them into full-stack applications.

Manage the entire software development lifecycle (SDLC) — from design to deployment.

Provide technical support and guidance during implementation and post-deployment phases.

Collaborate with cross-functional teams (data engineers, frontend developers, DevOps) to deliver complete solutions.

Advise the business team on AI trends, opportunities, and strategic innovation.

Design solutions with scalability, maintainability, and security in mind.

Recommend appropriate technologies, architectures, and frameworks based on client needs and project goals.

Serve as a technical consultant for stakeholders, presenting solutions and guiding decision-making.",indonesia,2026-04-29 22:23:15.565539,Rp 6.000.000 – Rp 7.500.000 per month
91647815,STAFF SEO (Search Engine Optimization),Frontend Developer,Web Developer,Senior,PT Reja Aton Energi,Tidak Disebutkan,Tidak Disebutkan,Rp 4.000.000 - Rp 5.000.000,4000000.0,5000000.0,4500000.0,['r'],1,https://id.jobstreet.com/id/job/91647815,"KUALIFIKASI

Minimal D3 Sistem Informasi, Teknik Informatika, Ilmu Komunikasi, Marketing, atau jurusan yang relevan.

Pengalaman minimal 1 Tahun di bidang SEO

Memahami Teknik Optimasi SEO Website dan Technical SEO

Berpengalaman menggunakan tools SEO (GSC, GA dan SEMrush)

Mampu bekerjasama dalam pembuatan dan penyusunan strategi konten SEO

Mampu meningkatkan authority website melalui Backlink

Inisiatif & mampu memanajemen waktu dengan baik.

Bersedia penempatan di office lokasi Sedati, Sidoarjo, Jawa Timur




JOBDESK UTAMA

Melakukan riset keyword dan memahami industri pompa air

Melakukan monitoring dan reporting performa SEO

Menghasilkan lead potensial melalui Meta Ads


BENEFITS :

Bonus Tahunan

Insentif

Jenjang karir terbuka

Sertifikasi Kompetensi

BPJS Kesehatan dan Ketenagakerjaan

Uang makan dan transport

Sabtu dan minggu libur

Outing team dan Traveling dalam/luar negeri.

Olahraga rutin

Makan siang Jum'at Berkah",indonesia,2026-04-29 22:23:19.796907,Rp 4.000.000 – Rp 5.000.000 per month
91647312,Jr. Backend Developer,Frontend Developer,Web Developer,Senior,PT. Venteny Fortuna International TBK,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['r', 'sql', 'postgresql', 'mysql', 'express']",5,https://id.jobstreet.com/id/job/91647312,"Requirements :

1-2 Years of professional experience in backend development (Node.js, Express, or equivalent).

Familiar with MySQL/PostgreSQL databases

Basic understanding of architecture patterns (e.g., MVC, MVP, MVVM, Clean Architecture).

Basic Knowledge of REST API, GraphQL is a plus

Basic CI/CD knowledge is an advantage

Strong willingness to learn and grow within backend microservices architecture




Job Description :

Develop and maintain backend APIs following company coding standards

Assist with system integration (internal and external, e.g., third-party APIs, payment gateways).

perform bug fixing, troubleshooting, and backend performance improvements.

Create technical documentation for APIs, database schemas, and developed modules

Collaborate with frontend, mobile, QA, and product teams in feature development.

Support senior backend developers in handling more complex tasks.

Maintain application security following basic best practices",indonesia,2026-04-29 22:23:24.023713,Tidak Disebutkan
91647166,Intern Developer,Frontend Developer,Web Developer,Junior,PT Piposmart Digital Indonesia,Tidak Disebutkan,Tidak Disebutkan,Rp 1.000.000 - Rp 1.100.000,1000000.0,1100000.0,1050000.0,"['react', 'flutter', 'kotlin', 'java', 'php', 'r', 'golang', 'sql', 'git', 'mysql']",10,https://id.jobstreet.com/id/job/91647166,"Bergabunglah Sebagai INTERN DEVELOPER — Bangun Teknologi Masa Depan Bersama PT. Piposmart Digital Indonesia  ❗❗❗




Kualifikasi : 

1. Mahasiswa/Mahasiswi Aktif dalam bidang IT seperti Computer Science, Sistem Informasi, Rekayasa Perangkat Lunak, dlsb.

2. Memiliki Pemahaman dan Kemampuan menggunakan React, Bootstrap, Java, php, Golang, Kotlin, MySQL, Flutter, dan Next.js. Penguasaan secara Menyeluruh menjadi Nilai Plus

3. Memiliki kemampuan analitis, konseptual, kreatif, dan inovatif.

4. Coding skills yang baik, rapi, dan mau belajar mengikuti best practice.

5. Berpengalaman dalam DevOps, CI/CD, dan pengembangan RESTful API.

6. Bersedia belajar dan berkembang dalam proses pengembangan software

7. Memiliki fondasi kuat di bidang IT dan memahami sistem, server, infrastruktur, serta teknologi pendukung.

8. Memiliki ketertarikan dalam pengembangan aplikasi (web / mobile)

Bersedia belajar dan berkembang dalam proses pengembangan software

10. Memiliki komunikasi yang baik dan attitude yang positif.

11. Nilai tambah jika pernah mengerjakan project pribadi / tugas kuliah terkait coding.





Benefit : 

✅ Surat Keterangan Magang (Internship Certificate)

✅ Pengalaman kerja nyata di perusahaan teknologi

✅ Bimbingan langsung dari tim profesional

✅ Lingkungan Kerja Nyaman, Indoor dan tidak Toxic 

✅ Akses course pembelajaran dan upskilling

✅ Kesempatan membangun teknologi yang digunakan di berbagai kota di Indonesia

✅ Kesempatan berkontribusi pada proyek nyata & networking profesional



Tertarik berkontribusi dalam pembangunan teknologi digital?

Kirim CV, portofolio proyek (jika ada), dan dokumen pendukung anda!",indonesia,2026-04-29 22:23:28.241788,Rp 1.000.000 – Rp 1.100.000 per month
91646303,IT System & Developer,Frontend Developer,Web Developer,Tidak Disebutkan,PT Suzuki Indomobil Motor,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['flutter', 'r', 'sql', 'git']",4,https://id.jobstreet.com/id/job/91646303,"Job Description:

Develop and implement systems using the PDCA method.

Monitor application performance and support further development.

Conduct user training and create user manuals for new systems.

Support digitalization transformation project.

Requirements:

Bachelor Degree (S1) in Informatics / System Information from reputable universities with minimum GPA 3.00

>1 year working experience as Programmer / System Anlyst

Having experience in Oracle, SQL, Codeigniter, and Flutter will be an advantage.

Others :

Fluent in English (verbal & written)

Having academic/ non academic achievements

Active in positive hobbies

Looking for character :

Strong analytical and logic thinking

Good communication and interpersonal skills

Able work as a team or independent",indonesia,2026-04-29 22:23:32.463191,Tidak Disebutkan
91646026,Senior Programmer ( Kota Makassar),Frontend Developer,Web Developer,Senior,Universitas Ciputra Surabaya,Tidak Disebutkan,Tidak Disebutkan,Tidak Disebutkan,,,,"['flutter', 'php', 'r', 'sql', 'mysql']",5,https://id.jobstreet.com/id/job/91646026,"Deskripsi Pekerjaan :
Bertanggungjawab dalam mengelola kegiatan departemen ICT dalam memberikan layanan supporting ke seluruh civitas akademika yang berjalan dengan efektif dan efisien, serta melakukan koordinasi dengan departemen-departemen lain berkaitan dengan kriteria pekerjaan yang dilakukan. Selain itu bertanggungjawab juga dalam melakukan pembuatan dan maintenance aplikasi, melakukan pengaturan kinerja tim, serta berkontribusi terhadap inovasi dalam bidang teknologi.

Kualifikasi :

Pendidikan minimal Strata 1 (S1) Teknik Komputer atau bidang terkait.

Memiliki pengalaman sebagai Programmer minimal 2 tahun.

Memiliki pengalaman menggunakan metode Software Development Life Cycle (SDLC) dalam pengembangan aplikasi web menggunakan PHP dengan framework CodeIgniter, serta HTML5, CSS3, dan jQuery.

Memiliki pengalaman dalam menerapkan Object-Oriented Programming (OOP) pada PHP.

Memiliki pengalaman menggunakan Web Developer Tools pada browser terbaru (misalnya Firebug atau tools sejenis) untuk melakukan debugging di sisi klien.

Memiliki pengalaman dalam pengembangan Mobile Application, diutamakan menggunakan Flutter.

Memiliki pengalaman menggunakan MySQL sebagai database engine dalam pengembangan berbasis metode SDLC.

Memiliki kemampuan dalam melakukan optimasi query serta pengelolaan data dalam jumlah besar.

Memiliki kemampuan dalam menyusun rencana kerja tim, mengatur prioritas pekerjaan, serta bertanggung jawab terhadap pencapaian target tim.

Memiliki minat dan semangat dalam mengembangkan inovasi di bidang teknologi.

Memiliki kemampuan bekerja sama dalam tim dengan baik.

Memiliki kemampuan komunikasi yang efektif.

Mampu bekerja secara paralel dengan target yang terukur.

Berorientasi pada pencapaian target yang ditetapkan oleh perusahaan atau atasan.

Memiliki integritas yang tinggi.",indonesia,2026-04-29 22:23:36.662415,Tidak Disebutkan
